,FirstNight,Libros,Tasa_PickUP,TasaNoShow,TasaCancelación,Estancia_Promedio,ResvGorro
285,2019-02-10,149.0,0.847692308,0.029230769,0.11615384599999999,7.2617038,236.21561239149892
286,2019-02-11,82.0,0.791590494,0.042047532,0.106032907,7.0658579,125.81084960368831
287,2019-02-12,57.0,0.992592593,0.02962963,0.192592593,5.0432432,88.98639713487805
288,2019-02-13,58.0,1.0,0.059322034,0.084745763,4.7971014,99.87130130794885
289,2019-02-14,61.0,0.9931034479999999,0.055172414,0.08275862099999999,4.28,105.36488048760285
290,2019-02-15,353.0,0.805188199,0.023906409,0.124618515,6.8368159,544.4851118067229
291,2019-02-16,489.0,0.645102506,0.030979499,0.143963554,7.2882273,667.3090943083995
292,2019-02-17,141.0,0.844767845,0.026334026,0.126819127,7.0027586,221.1439385102744
293,2019-02-18,65.0,0.810606061,0.018939394,0.10416666699999999,7.3192982,103.43330019093513
294,2019-02-19,6.0,0.97979798,0.050505050999999995,0.070707071,5.5100671,10.481354708734706
295,2019-02-20,3.0,0.985074627,0.097014925,0.12686567199999998,4.847058799999999,4.6952608868103765
296,2019-02-21,7.0,0.9783549779999999,0.051948052,0.07792207799999999,4.1241135,12.106037602769337
297,2019-02-22,241.0,0.843406593,0.023076923,0.114835165,6.7501332,384.16933871032865
298,2019-02-23,349.0,0.741744702,0.022178412999999998,0.117299162,7.1822179,524.6661973433254
299,2019-02-24,137.0,0.895857307,0.027042577999999998,0.10644418900000001,7.1227064,225.8092523095137
300,2019-02-25,76.0,0.8810810809999999,0.025225225,0.100900901,6.966877,125.29477262603693
301,2019-02-26,14.0,0.989795918,0.030612245,0.051020407999999996,5.9125,25.626599033096177
302,2019-02-27,5.0,0.94488189,0.047244094,0.125984252,6.8786407999999994,8.097745885372111
303,2019-02-28,7.0,0.984555985,0.030888031,0.11969112,4.564784099999999,11.851421251863531
